iter	Passed	Remaining
1024	7745	7367
1025	7753	7360
1026	7760	7352
1027	7768	7345
1028	7775	7337
1029	7783	7329
1030	7789	7321
1031	7796	7313
1032	7803	7305
1033	7812	7298
1034	7819	7291
1035	7827	7283
1036	7835	7275
1037	7842	7268
1038	7849	7260
1039	7856	7252
1040	7864	7244
1041	7871	7236
1042	7878	7229
1043	7886	7221
1044	7893	7213
1045	7900	7205
1046	7907	7197
1047	7914	7189
1048	7920	7180
1049	7927	7172
1050	7934	7164
1051	7941	7156
1052	7948	7148
1053	7970	7153
1054	7978	7146
1055	7985	7138
1056	7993	7130
1057	8000	7123
1058	8007	7115
1059	8015	7108
1060	8023	7100
1061	8030	7092
1062	8037	7084
1063	8044	7076
1064	8051	7068
1065	8058	7060
1066	8064	7051
1067	8071	7043
1068	8078	7035
1069	8085	7027
1070	8092	7019
1071	8099	7011
1072	8106	7003
1073	8112	6994
1074	8119	6986
1075	8126	6978
1076	8130	6967
1077	8137	6960
1078	8145	6952
1079	8151	6944
1080	8159	6936
1081	8166	6928
1082	8174	6921
1083	8181	6913
1084	8188	6905
1085	8195	6897
1086	8202	6889
1087	8209	6881
1088	8216	6873
1089	8223	6865
1090	8230	6857
1091	8237	6849
1092	8244	6841
1093	8251	6833
1094	8259	6826
1095	8266	6818
1096	8273	6810
1097	8281	6802
1098	8288	6795
1099	8295	6787
1100	8303	6779
1101	8310	6771
1102	8317	6763
1103	8324	6755
1104	8331	6747
1105	8338	6740
1106	8345	6732
1107	8352	6724
1108	8359	6716
1109	8365	6707
1110	8372	6699
1111	8379	6691
1112	8387	6684
1113	8394	6676
1114	8402	6669
1115	8409	6660
1116	8416	6652
1117	8424	6645
1118	8431	6638
1119	8439	6631
1120	8446	6623
1121	8453	6614
1122	8460	6607
1123	8467	6599
1124	8475	6592
1125	8482	6584
1126	8489	6576
1127	8496	6568
1128	8503	6560
1129	8510	6552
1130	8517	6544
1131	8524	6536
1132	8532	6528
1133	8539	6521
1134	8547	6513
1135	8554	6506
1136	8562	6499
1137	8569	6491
1138	8577	6483
1139	8584	6475
1140	8591	6468
1141	8598	6460
1142	8605	6452
1143	8613	6445
1144	8621	6437
1145	8629	6430
1146	8637	6423
1147	8644	6415
1148	8651	6407
1149	8658	6400
1150	8666	6392
1151	8673	6384
1152	8680	6377
1153	8687	6369
1154	8694	6361
1155	8701	6352
1156	8708	6344
1157	8715	6337
1158	8722	6329
1159	8728	6320
1160	8736	6313
1161	8743	6305
1162	8750	6297
1163	8756	6289
1164	8763	6281
1165	8770	6272
1166	8777	6265
1167	8783	6256
1168	8790	6248
1169	8797	6240
1170	8804	6232
1171	8811	6224
1172	8817	6216
1173	8825	6209
1174	8832	6201
1175	8839	6193
1176	8845	6185
1177	8852	6177
1178	8859	6169
1179	8866	6161
1180	8873	6153
1181	8880	6145
1182	8887	6137
1183	8894	6129
1184	8900	6121
1185	8907	6113
1186	8914	6105
1187	8921	6097
1188	8928	6089
1189	8935	6081
1190	8941	6073
1191	8948	6065
1192	8955	6057
1193	8977	6060
1194	8982	6051
1195	8989	6043
1196	8997	6035
1197	9004	6028
1198	9011	6019
1199	9018	6012
1200	9024	6004
1201	9031	5996
1202	9038	5988
1203	9046	5980
1204	9053	5973
1205	9061	5965
1206	9068	5957
1207	9075	5950
1208	9082	5942
1209	9089	5934
1210	9096	5926
1211	9103	5919
1212	9111	5911
1213	9119	5904
1214	9126	5896
1215	9133	5888
1216	9140	5880
1217	9147	5873
1218	9155	5865
1219	9161	5857
1220	9168	5849
1221	9176	5842
1222	9182	5834
1223	9187	5824
1224	9194	5816
1225	9201	5808
1226	9208	5800
1227	9214	5792
1228	9221	5785
1229	9231	5779
1230	9240	5772
1231	9246	5764
1232	9254	5756
1233	9261	5748
1234	9268	5740
1235	9274	5732
1236	9282	5725
1237	9289	5717
1238	9296	5709
1239	9303	5702
1240	9310	5694
1241	9317	5686
1242	9324	5678
1243	9331	5670
1244	9338	5663
1245	9345	5655
1246	9352	5647
1247	9359	5639
1248	9366	5631
1249	9373	5624
1250	9380	5616
1251	9386	5607
1252	9393	5599
1253	9400	5592
1254	9407	5584
1255	9414	5576
1256	9421	5569
1257	9429	5561
1258	9436	5553
1259	9443	5545
1260	9450	5538
1261	9457	5530
1262	9464	5522
1263	9471	5514
1264	9478	5507
1265	9486	5499
1266	9493	5492
1267	9500	5484
