iter	Passed	Remaining
818	11654	16805
819	11668	16790
820	11681	16774
821	11694	16758
822	11707	16743
823	11720	16727
824	11734	16712
825	11747	16696
826	11760	16680
827	11773	16664
828	11786	16648
829	11799	16632
830	11812	16616
831	11826	16602
832	11839	16586
833	11852	16571
834	11865	16555
835	11879	16540
836	11891	16523
837	11905	16508
838	11919	16493
839	11934	16481
840	11948	16467
841	11963	16453
842	11978	16439
843	11992	16425
844	12007	16412
845	12022	16399
846	12047	16399
847	12061	16385
848	12074	16369
849	12087	16353
850	12100	16337
851	12114	16322
852	12128	16308
853	12141	16292
854	12154	16277
855	12167	16261
856	12180	16245
857	12193	16229
858	12206	16213
859	12218	16197
860	12232	16182
861	12245	16166
862	12259	16151
863	12272	16135
864	12285	16120
865	12299	16105
866	12312	16090
867	12326	16075
868	12339	16059
869	12351	16042
870	12364	16027
871	12377	16011
872	12391	15996
873	12404	15981
874	12420	15968
875	12434	15954
876	12450	15942
877	12464	15928
878	12479	15915
879	12493	15900
880	12507	15886
881	12522	15873
882	12544	15868
883	12562	15859
884	12576	15845
885	12590	15830
886	12603	15815
887	12618	15801
888	12631	15785
889	12644	15769
890	12657	15753
891	12669	15737
892	12683	15722
893	12697	15708
894	12710	15692
895	12723	15676
896	12735	15660
897	12747	15643
898	12760	15627
899	12772	15611
900	12784	15593
901	12797	15577
902	12809	15561
903	12823	15546
904	12835	15530
905	12848	15514
906	12860	15497
907	12873	15481
908	12885	15465
909	12897	15449
910	12910	15432
911	12923	15417
912	12935	15400
913	12948	15385
914	12960	15368
915	12973	15352
916	12985	15336
917	12998	15320
918	13011	15304
919	13024	15289
920	13037	15273
921	13058	15267
922	13070	15251
923	13083	15235
924	13095	15219
925	13108	15203
926	13120	15187
927	13133	15171
928	13145	15155
929	13158	15139
930	13170	15122
931	13182	15106
932	13195	15090
933	13209	15076
934	13222	15060
935	13234	15044
936	13246	15028
937	13259	15012
938	13271	14996
939	13284	14980
940	13296	14964
941	13309	14947
942	13321	14932
943	13334	14916
944	13346	14900
945	13359	14884
946	13371	14868
947	13383	14851
948	13395	14835
949	13408	14819
950	13420	14803
951	13432	14787
952	13444	14770
953	13456	14754
954	13469	14739
955	13483	14724
956	13495	14708
957	13507	14692
958	13520	14677
959	13533	14661
960	13546	14646
961	13560	14632
962	13575	14618
963	13588	14603
964	13601	14587
965	13615	14573
966	13628	14559
967	13641	14543
968	13653	14527
969	13666	14511
970	13678	14495
971	13691	14480
972	13704	14465
973	13717	14450
974	13730	14435
975	13744	14419
976	13756	14404
977	13769	14389
978	13783	14374
979	13796	14359
980	13810	14345
981	13823	14330
982	13836	14315
983	13849	14299
984	13862	14284
985	13875	14269
986	13888	14253
987	13900	14238
988	13914	14224
989	13928	14209
990	13941	14194
991	13954	14179
992	13967	14164
993	13980	14149
994	13993	14134
995	14007	14120
996	14020	14105
997	14034	14090
998	14048	14076
999	14072	14072
1000	14085	14057
1001	14098	14042
1002	14111	14027
1003	14124	14011
1004	14137	13996
1005	14150	13981
1006	14163	13966
1007	14176	13951
1008	14189	13936
1009	14203	13921
1010	14216	13906
1011	14229	13891
1012	14242	13876
1013	14255	13862
1014	14269	13847
1015	14282	13832
1016	14296	13818
1017	14308	13802
1018	14321	13787
1019	14335	13773
1020	14348	13758
1021	14361	13743
1022	14375	13728
1023	14387	13713
