iter	Passed	Remaining
868	26877	34980
869	26911	34954
870	26946	34927
871	26978	34898
872	27009	34867
873	27041	34838
874	27074	34810
875	27109	34783
876	27142	34756
877	27175	34727
878	27206	34696
879	27236	34665
880	27267	34634
881	27306	34613
882	27341	34587
883	27376	34560
884	27410	34534
885	27442	34504
886	27473	34473
887	27504	34442
888	27534	34410
889	27567	34381
890	27599	34351
891	27634	34326
892	27666	34296
893	27700	34268
894	27734	34241
895	27767	34214
896	27801	34186
897	27833	34156
898	27867	34129
899	27901	34102
900	27933	34072
901	27965	34042
902	27999	34015
903	28034	33988
904	28068	33961
905	28101	33933
906	28133	33902
907	28164	33872
908	28196	33841
909	28226	33810
910	28257	33778
911	28288	33747
912	28325	33723
913	28355	33691
914	28385	33659
915	28415	33627
916	28447	33596
917	28481	33569
918	28516	33542
919	28553	33519
920	28586	33490
921	28619	33462
922	28652	33432
923	28683	33402
924	28724	33382
925	28764	33361
926	28796	33332
927	28830	33304
928	28863	33275
929	28895	33244
930	28925	33213
931	28957	33182
932	28989	33152
933	29023	33124
934	29055	33095
935	29088	33066
936	29121	33037
937	29152	33006
938	29183	32974
939	29213	32943
940	29243	32910
941	29275	32880
942	29308	32851
943	29344	32826
944	29376	32795
945	29405	32762
946	29435	32730
947	29465	32698
948	29495	32665
949	29526	32634
950	29555	32601
951	29585	32568
952	29615	32536
953	29645	32504
954	29674	32471
955	29705	32440
956	29735	32408
957	29765	32375
958	29796	32344
959	29826	32311
960	29856	32280
961	29886	32247
962	29916	32215
963	29946	32183
964	29975	32150
965	30006	32118
966	30035	32085
967	30065	32052
968	30095	32020
969	30128	31991
970	30161	31963
971	30196	31936
972	30228	31906
973	30260	31876
974	30291	31844
975	30322	31813
976	30360	31790
977	30393	31760
978	30423	31729
979	30453	31696
980	30483	31664
981	30513	31632
982	30545	31601
983	30576	31571
984	30607	31539
985	30637	31507
986	30667	31474
987	30697	31443
988	30727	31410
989	30757	31378
990	30787	31347
991	30818	31315
992	30848	31283
993	30877	31250
994	30907	31217
995	30937	31186
996	30967	31153
997	30996	31121
998	31026	31088
999	31056	31056
1000	31085	31023
1001	31117	30992
1002	31147	30961
1003	31178	30930
1004	31209	30898
1005	31240	30867
1006	31271	30837
1007	31303	30806
1008	31335	30776
1009	31413	30791
1010	31445	30761
1011	31475	30729
1012	31508	30699
1013	31537	30667
1014	31567	30634
1015	31597	30602
1016	31626	30569
1017	31658	30538
1018	31687	30506
1019	31717	30473
1020	31747	30441
1021	31777	30409
1022	31807	30377
1023	31837	30345
1024	31867	30313
1025	31897	30280
1026	31930	30251
1027	31960	30219
1028	31993	30190
1029	32028	30163
1030	32059	30131
1031	32090	30100
1032	32120	30067
1033	32149	30035
1034	32178	30002
1035	32209	29971
1036	32239	29938
1037	32271	29908
1038	32301	29876
1039	32332	29844
1040	32364	29814
1041	32396	29785
1042	32435	29760
1043	32469	29732
1044	32501	29701
1045	32535	29674
1046	32570	29646
1047	32602	29615
1048	32634	29585
1049	32663	29552
1050	32694	29521
1051	32726	29490
1052	32756	29458
1053	32788	29428
1054	32819	29397
1055	32852	29367
1056	32883	29336
1057	32913	29305
1058	32943	29273
1059	32973	29240
1060	33003	29208
1061	33034	29176
1062	33064	29145
1063	33094	29112
1064	33124	29080
1065	33153	29048
1066	33184	29016
1067	33214	28984
1068	33244	28952
1069	33274	28920
1070	33304	28888
1071	33335	28857
1072	33365	28825
1073	33395	28793
1074	33425	28761
1075	33458	28731
1076	33489	28700
1077	33519	28668
1078	33551	28638
1079	33586	28610
1080	33620	28581
1081	33653	28552
1082	33684	28521
1083	33716	28491
1084	33748	28460
1085	33780	28430
1086	33815	28402
1087	33849	28373
1088	33881	28343
1089	33913	28313
1090	33944	28282
1091	33977	28252
1092	34007	28220
1093	34037	28188
1094	34066	28155
1095	34098	28124
1096	34128	28093
1097	34160	28062
1098	34190	28030
1099	34220	27998
1100	34250	27966
1101	34280	27934
1102	34310	27902
1103	34340	27870
