iter	PairLogit	AverageGain:top=10
1721	0.1938075375	0.4652298851
1722	0.1937081572	0.4652298851
1723	0.1936102044	0.4655172414
1724	0.1935167586	0.4655172414
1725	0.1934400961	0.4655172414
1726	0.193355734	0.4655172414
1727	0.1932199035	0.466091954
1728	0.1931351547	0.466091954
1729	0.1930182849	0.466091954
1730	0.1928797671	0.466091954
1731	0.1928121844	0.4663793103
1732	0.1927212126	0.4663793103
1733	0.1926142429	0.466091954
1734	0.1925244147	0.4666666667
1735	0.1924457554	0.466954023
1736	0.1923646839	0.466954023
1737	0.1922888349	0.466954023
1738	0.1921918876	0.466954023
1739	0.1920785922	0.466954023
1740	0.1919768621	0.4663793103
1741	0.1918711333	0.4663793103
1742	0.1917962036	0.4663793103
1743	0.1916759359	0.466954023
1744	0.1915376191	0.466954023
1745	0.1914262831	0.466954023
1746	0.1913234417	0.466954023
1747	0.1912445048	0.4666666667
1748	0.1911503327	0.466954023
1749	0.1910610488	0.4666666667
1750	0.1909660764	0.4666666667
1751	0.1908404614	0.466954023
1752	0.1907098717	0.4672413793
1753	0.1906088547	0.4672413793
1754	0.1905492718	0.4675287356
1755	0.1904777952	0.467816092
1756	0.1903825482	0.467816092
1757	0.1902911842	0.4675287356
1758	0.1901867344	0.467816092
1759	0.1900595662	0.4675287356
1760	0.1899426793	0.4681034483
1761	0.1898104668	0.4681034483
1762	0.189710318	0.4681034483
1763	0.1895982119	0.4681034483
1764	0.1895069582	0.4681034483
1765	0.1894257822	0.4683908046
1766	0.1893314384	0.4683908046
1767	0.1892481705	0.4683908046
1768	0.1891417355	0.4689655172
1769	0.1890537817	0.4695402299
1770	0.1889129857	0.4695402299
1771	0.1888281807	0.4695402299
1772	0.1887437948	0.4686781609
1773	0.1886382542	0.4686781609
1774	0.1885588499	0.4692528736
1775	0.1884826238	0.4692528736
1776	0.1883930538	0.4689655172
1777	0.1882792214	0.4686781609
1778	0.188175824	0.4689655172
1779	0.188099528	0.4689655172
1780	0.188002036	0.4686781609
1781	0.1878787339	0.4686781609
1782	0.1877788839	0.4683908046
1783	0.1877135828	0.4683908046
1784	0.1876315678	0.4686781609
1785	0.1875853101	0.4686781609
1786	0.1875008203	0.4683908046
1787	0.1874216153	0.4683908046
1788	0.187343611	0.4683908046
1789	0.1872571112	0.4689655172
1790	0.1871853888	0.4681034483
1791	0.1871036444	0.4681034483
1792	0.1869885208	0.4681034483
1793	0.1868998995	0.4686781609
1794	0.1868072018	0.4686781609
1795	0.1867203973	0.4683908046
1796	0.186622629	0.4683908046
1797	0.1865460197	0.4683908046
1798	0.1864947643	0.4686781609
1799	0.1864261206	0.4686781609
1800	0.1863557145	0.4686781609
1801	0.1862943616	0.4683908046
1802	0.1861918753	0.4683908046
1803	0.18609334	0.4686781609
1804	0.1860071252	0.4686781609
1805	0.1859280323	0.4681034483
1806	0.1858566355	0.4681034483
1807	0.1857784972	0.4681034483
1808	0.1856910609	0.4689655172
1809	0.1855823812	0.4695402299
1810	0.1855286921	0.4689655172
1811	0.1854480607	0.4686781609
1812	0.185380942	0.4686781609
1813	0.1853074053	0.4683908046
1814	0.1852227934	0.4683908046
1815	0.1851085538	0.4683908046
1816	0.1850031771	0.4683908046
1817	0.1849325027	0.4683908046
1818	0.1847905753	0.4686781609
1819	0.1847167201	0.4686781609
1820	0.1846155678	0.4686781609
1821	0.184539792	0.4686781609
1822	0.1844823617	0.4689655172
1823	0.1843947914	0.4689655172
1824	0.1842998421	0.4689655172
1825	0.1841937684	0.4689655172
1826	0.1841269563	0.4689655172
1827	0.1840451389	0.4689655172
1828	0.1839855699	0.4689655172
1829	0.1838797589	0.4689655172
1830	0.1838200865	0.4689655172
1831	0.1837348934	0.4695402299
1832	0.1836751734	0.4695402299
1833	0.183596591	0.4692528736
1834	0.1835300071	0.4692528736
1835	0.1834743676	0.4692528736
1836	0.1834062874	0.4692528736
1837	0.1833339753	0.4698275862
1838	0.1832529452	0.4704022989
1839	0.1831632606	0.4695402299
1840	0.1830641902	0.4695402299
1841	0.182940779	0.4695402299
1842	0.1828651767	0.4692528736
1843	0.1828059702	0.4692528736
1844	0.1827463635	0.4695402299
1845	0.182645811	0.4695402299
1846	0.1825393342	0.4704022989
1847	0.1824402242	0.4704022989
1848	0.1823497816	0.4704022989
1849	0.1822704835	0.4701149425
1850	0.1821838183	0.4701149425
1851	0.1820842754	0.4701149425
1852	0.1819872003	0.4701149425
1853	0.1818699919	0.4704022989
1854	0.1818031804	0.4704022989
1855	0.181717417	0.4704022989
1856	0.1816011764	0.4704022989
1857	0.1815217086	0.4704022989
1858	0.1814691052	0.4704022989
1859	0.1813985862	0.4704022989
1860	0.1813272554	0.4704022989
1861	0.1812510614	0.4704022989
1862	0.1811628179	0.4704022989
1863	0.1810913956	0.4701149425
1864	0.1809954823	0.4701149425
1865	0.180921108	0.4706896552
1866	0.1808378768	0.4706896552
1867	0.1807552128	0.4706896552
1868	0.1806698882	0.4712643678
1869	0.1805813065	0.4712643678
1870	0.1804677145	0.4712643678
1871	0.1803676705	0.4712643678
1872	0.180310651	0.4712643678
1873	0.1802223753	0.4712643678
1874	0.1801474202	0.4715517241
1875	0.1800605907	0.4715517241
1876	0.1799898239	0.4715517241
1877	0.1799152813	0.4715517241
1878	0.1798517603	0.4715517241
1879	0.1797386379	0.4715517241
1880	0.1796124723	0.4718390805
1881	0.1795438249	0.4718390805
1882	0.1794570839	0.4718390805
1883	0.1794018236	0.4718390805
1884	0.1793199262	0.4718390805
1885	0.1792224429	0.4718390805
1886	0.1791274485	0.4712643678
1887	0.1790692016	0.4712643678
1888	0.1789719433	0.4712643678
1889	0.1788881732	0.4712643678
1890	0.1788391057	0.4715517241
1891	0.1787819583	0.4715517241
1892	0.1787025314	0.4721264368
1893	0.1786249026	0.4712643678
1894	0.1785290818	0.4715517241
1895	0.1784409719	0.4721264368
1896	0.1783608469	0.4715517241
1897	0.1782695743	0.4721264368
1898	0.1781777861	0.4712643678
1899	0.1781021792	0.4715517241
1900	0.1780196226	0.4715517241
1901	0.1779361218	0.4715517241
1902	0.1778805597	0.4715517241
1903	0.1777995699	0.4715517241
1904	0.1776927735	0.4718390805
1905	0.1776258462	0.4721264368
1906	0.1775366865	0.4721264368
1907	0.1774399999	0.4721264368
1908	0.1773487714	0.4718390805
1909	0.177267841	0.4721264368
1910	0.1772037871	0.4721264368
1911	0.1771089427	0.4721264368
1912	0.1770150845	0.4721264368
1913	0.1769412814	0.4718390805
1914	0.1768958147	0.4721264368
1915	0.1767917897	0.4721264368
1916	0.1767352769	0.4721264368
1917	0.1766438977	0.4721264368
1918	0.1765376709	0.4721264368
1919	0.1764489679	0.4721264368
1920	0.1763515074	0.4721264368
1921	0.1762833662	0.4721264368
1922	0.1761768907	0.4721264368
1923	0.1760895247	0.4724137931
1924	0.1759974959	0.4727011494
1925	0.1759034198	0.4729885057
1926	0.1758023821	0.4727011494
1927	0.1757406092	0.4729885057
1928	0.175656732	0.4729885057
1929	0.1755665329	0.4729885057
1930	0.1754962595	0.4729885057
1931	0.1754276054	0.4729885057
1932	0.1753475241	0.4727011494
1933	0.1752530284	0.4727011494
1934	0.1751771019	0.4727011494
1935	0.1751097826	0.4727011494
1936	0.1750515763	0.4727011494
1937	0.174979004	0.4729885057
1938	0.1748870925	0.4729885057
1939	0.1748314693	0.4729885057
1940	0.1747779058	0.4729885057
1941	0.1746892687	0.4729885057
1942	0.1746398395	0.4729885057
1943	0.174547507	0.4729885057
1944	0.174457922	0.4729885057
1945	0.1743438551	0.4729885057
1946	0.1743062131	0.4729885057
1947	0.1742348004	0.4729885057
1948	0.1741257507	0.4729885057
1949	0.1740229526	0.4729885057
1950	0.1739496318	0.4729885057
1951	0.1738597094	0.4729885057
1952	0.1737917287	0.4729885057
1953	0.1737274466	0.4729885057
1954	0.1736494952	0.4729885057
1955	0.173543482	0.4729885057
1956	0.1734424519	0.4729885057
1957	0.1733695988	0.4729885057
1958	0.1732965867	0.4732758621
1959	0.1732282666	0.4729885057
1960	0.1731423846	0.4729885057
1961	0.1730629356	0.4729885057
1962	0.1729778963	0.4732758621
1963	0.1728953444	0.4732758621
1964	0.1728167884	0.4732758621
1965	0.1727312888	0.4729885057
1966	0.1726482059	0.4727011494
1967	0.1725825719	0.4727011494
1968	0.172514216	0.4729885057
1969	0.1724262523	0.4729885057
1970	0.1723541388	0.4729885057
1971	0.1722851754	0.4729885057
1972	0.1721692284	0.4729885057
1973	0.1720901747	0.4729885057
1974	0.1720173634	0.4729885057
1975	0.1719329476	0.4729885057
1976	0.1718522393	0.4729885057
1977	0.1717882888	0.4729885057
1978	0.1717183953	0.4729885057
1979	0.1716265819	0.4729885057
1980	0.171569173	0.4729885057
1981	0.1714840392	0.4729885057
1982	0.1714159718	0.4729885057
1983	0.1713326392	0.4729885057
1984	0.1712468528	0.4729885057
1985	0.171151939	0.4724137931
1986	0.1710474954	0.4721264368
1987	0.170971649	0.4721264368
1988	0.1708753127	0.4721264368
1989	0.1708120194	0.4729885057
1990	0.170730761	0.4729885057
1991	0.1706364274	0.4727011494
1992	0.17056342	0.4727011494
1993	0.1704996818	0.4727011494
1994	0.1704469856	0.4727011494
1995	0.1703833501	0.4727011494
1996	0.1703209387	0.4724137931
1997	0.1702472977	0.4721264368
1998	0.1701787908	0.4724137931
1999	0.1701092602	0.4718390805
